_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
62f531224d8250424f9d54d1,,100,96.95,104,85.24,125;1;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1660236066000
62e655d0303adee4623e01f4,,49.57,96.97,52.76,68.08,62;1;0;0,time,15,-1,1,15.01,0,1.84,false,false,english,,normal,false,false,false,,1659262416000
62e6559d303adee4623e011c,,109.6,100,109.6,85.11,137;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1659262365000
62e65588303adee4623e00cd,,98.4,94.7,105.6,77.58,123;5;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1659262344000
62e65569303adee4623e0043,,51.13,100,51.13,72.31,64;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1659262313000
62e56b14303adee46239517d,,94.34,94.49,94.34,68.65,118;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1659202324000
62e56324303adee4622d7f8c,,103.93,97.01,103.93,73.36,130;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1659200292000
62e56309303adee4622d7ef9,,95.94,96,95.94,70.07,120;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1659200265000
62dd4854303adee462168342,,106.4,98.52,106.4,83.77,133;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1658669140000
62dd4837303adee4621682a8,,118.32,100,118.32,75.21,148;0;0;0,time,15,-1,1,15.01,0,3.45,false,false,english,,normal,false,false,false,,1658669111000
62d3f7e482f2035316b6d6da,,83.83,95.93,98.2,79.02,105;2;0;3,time,15,-1,7,15.03,0,40.83,false,false,english,,normal,false,false,false,,1658058724000
62d3f74d82f2035316b6d3c1,,117.52,100,117.52,83.67,147;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1658058573000
62b1d1e51eb44e7cca25b93e,,102.99,94.85,107.78,80.08,129;4;1;0,time,15,-1,0,15.03,0,0,false,false,english,,normal,false,false,false,,1655820773000
62b1d1d51eb44e7cca25b8c7,,84.74,97.32,88.74,53.7,106;2;0;0,time,15,-1,0,15.01,2,0,false,false,english,,normal,false,false,false,,1655820757000
62ac3fe121b899eba3393dae,,102.33,100,102.33,85.89,128;0;0;0,time,15,-1,1,15.01,0,3.7,false,false,english,,normal,false,false,false,,1655455713000
62ac3fc821b899eba3393d38,,103.13,100,103.13,78.43,129;0;0;0,time,15,-1,2,15.01,0,0.56,false,false,english,,normal,false,false,false,,1655455688000
62ac3fb221b899eba3393cd0,,109.53,100,109.53,84.07,137;0;0;0,time,15,-1,4,15.01,0,5.02,false,false,english,,normal,false,false,false,,1655455666000
62ac3f9221b899eba3393c37,,112.72,100,112.72,87.23,141;0;0;0,time,15,-1,6,15.01,0,34.67,false,false,english,,normal,false,false,false,,1655455634000
62ac3f5421b899eba3393b15,,108.8,100,108.8,84.68,136;0;0;0,time,15,-1,1,15,0,6.71,false,false,english,,normal,false,false,false,,1655455572000
62ac3f3b21b899eba3393ab0,,103.72,97.04,107.71,84.82,130;3;0;1,time,15,-1,0,15.04,0,0,false,false,english,,normal,false,false,false,,1655455547000
62ac3f2a21b899eba3393a64,,111.13,99.29,111.13,84.03,139;0;0;0,time,15,-1,3,15.01,0,2.77,false,false,english,,normal,false,false,false,,1655455530000
62ac3f0521b899eba33939b8,,103.2,100,103.2,79.29,129;0;0;0,time,15,-1,3,15,0,14.11,false,false,english,,normal,false,false,false,,1655455493000
62ac3ee121b899eba3357f38,,107.13,100,107.13,81.51,134;0;0;0,time,15,-1,2,15.01,0,6.75,false,false,english,,normal,false,false,false,,1655455457000
62ac3eb921b899eba3357e6b,,107.13,99.26,107.13,84.16,134;0;0;0,time,15,-1,2,15.01,0,5.11,false,false,english,,normal,false,false,false,,1655455417000
62ac3ea121b899eba3357e03,,98.33,95.68,110.33,78.25,123;1;2;0,time,15,-1,2,15.01,0,3.37,false,false,english,,normal,false,false,false,,1655455393000
62ac3e5c21b899eba3357cd6,,126.45,100,126.45,82.44,49;0;0;0,words,10,-1,0,4.65,0,0,false,false,english,,normal,false,false,false,,1655455324000
62ac3e5521b899eba3357cb2,,118.38,100,118.38,59.41,51;0;0;0,words,10,-1,3,5.17,0,10.12,false,false,english,,normal,false,false,false,,1655455317000
62ac3e2b21b899eba3357bfb,,108.88,100,108.88,55.08,46;0;0;0,words,10,-1,3,5.07,0,2.49,false,false,english,,normal,false,false,false,,1655455275000
62ac3e1e21b899eba3357bba,,127.72,100,127.72,54.37,43;0;0;0,words,10,-1,3,4.04,0,4.63,false,false,english,,normal,false,false,false,,1655455262000
62ac3e0821b899eba3357b40,,126.62,100,126.62,57.88,44;0;0;0,words,10,-1,3,4.17,0,7.67,false,false,english,,normal,false,false,false,,1655455240000
62ac3df721b899eba3357ae0,,128.13,100,128.13,92.31,52;0;0;0,words,10,-1,1,4.87,0,3.2,false,false,english,,normal,false,false,false,,1655455223000
62ac3deb21b899eba3357aa1,,132.18,100,132.18,86.99,51;0;0;0,words,10,-1,4,4.63,0,10.51,false,false,english,,normal,false,false,false,,1655455211000
62ac3dbc21b899eba33579bb,true,134.23,100,134.23,80,50;0;0;0,words,10,-1,6,4.47,0,12.98,false,false,english,,normal,false,false,false,,1655455164000
62ac3da221b899eba3357946,,130.77,100,130.77,85.59,51;0;0;0,words,10,-1,0,4.68,0,0,false,false,english,,normal,false,false,false,,1655455138000
62ac3d9b21b899eba3357924,,131.13,100,131.13,90.38,53;0;0;0,words,10,-1,2,4.85,0,2.55,false,false,english,,normal,false,false,false,,1655455131000
62ac3d5c21b899eba33577ef,true,133.33,100,133.33,66.67,48;0;0;0,words,10,-1,1,4.32,0,0.1,false,false,english,,normal,false,false,false,,1655455068000
62ac3d5221b899eba33577c1,,123.98,100,123.98,56,53;0;0;0,words,10,-1,1,5.13,0,3.99,false,false,english,,normal,false,false,false,,1655455058000
62ac3d4621b899eba335778b,,125.91,100,125.91,80.21,49;0;0;0,words,10,-1,0,4.67,0,0,false,false,english,,normal,false,false,false,,1655455046000
62ac3d4021b899eba3357765,,101.81,100,101.81,66.7,47;0;0;0,words,10,-1,2,5.54,0,2.43,false,false,english,,normal,false,false,false,,1655455040000
62ac3cc321b899eba33574ef,,120,100,120,83.67,49;0;0;0,words,10,-1,2,4.9,0,7.96,false,false,english,,normal,false,false,false,,1655454915000
62ac3caf21b899eba335748c,,123.36,100,123.36,70.02,44;0;0;0,words,10,-1,2,4.28,0,1.71,false,false,english,,normal,false,false,false,,1655454895000
62ac3ca021b899eba335743d,,120,100,120,88.56,58;0;0;0,words,10,-1,3,5.8,0,5.46,false,false,english,,normal,false,false,false,,1655454880000
62ac3c8521b899eba33573b9,,88.74,95.87,95.94,71.56,111;3;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1655454853000
62ac3c6c21b899eba335733f,,104.8,99.24,104.8,83.82,131;0;0;0,time,15,-1,2,15,0,12.84,false,false,english,,normal,false,false,false,,1655454828000
62ac3bd621b899eba3357063,,102.33,99.24,105.53,78.76,128;0;0;1,time,15,-1,1,15.01,0,2.65,false,false,english,,normal,false,false,false,,1655454678000
62ac3aef21b899eba331b280,,101.46,99.22,101.46,79.99,127;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1655454447000
62ac3ac221b899eba331b1a3,,96.8,98.41,100.8,76.27,121;0;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1655454402000
62a58b0b670d484ede5b360e,,73.45,92.23,78.24,67.28,92;2;0;1,time,15,-1,0,15.03,0,0,false,false,english,earthquake,normal,false,false,false,,1655016203000
62a58adf670d484ede5b353a,,95.87,96,99.07,80.57,120;3;0;1,time,15,-1,0,15.02,0,0,false,false,english,earthquake,normal,false,false,false,,1655016159000
62a3390c670d484ededf745c,,112.8,100,112.8,84.56,141;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1654864140000
62a33890670d484ededf716e,true,121.6,100,121.6,85.2,152;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1654864016000
62a3384d670d484ededf6ff0,,94.34,97.52,94.34,81.63,118;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1654863949000
62a337fe670d484ededf6e3e,,107.13,98.53,107.13,84.68,134;0;0;0,time,15,-1,1,15.01,0,1.69,false,false,english,,normal,false,false,false,,1654863870000
62a337b7670d484ededf6cbc,,109.53,99.28,109.53,80.48,137;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1654863799000
629d014319a21b448420e581,,100.73,98.47,104.73,87.14,126;1;0;1,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1654456643000
629d012b19a21b448420e50d,,105.46,99.25,105.46,76.03,132;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1654456619000
629cfef219a21b44841d2fca,,106.33,100,106.33,87.06,133;0;0;0,time,15,-1,1,15.01,0,13.84,false,false,english,,normal,false,false,false,,1654456050000
629cfeb119a21b44841d2e84,,97.53,97.67,101.53,78.43,122;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1654455985000
629cfe9e19a21b44841d2e2b,,111.2,99.29,111.2,81.79,139;0;0;0,time,15,-1,1,15,0,3.42,false,false,english,,normal,false,false,false,,1654455966000
629cfe4519a21b44841d2c64,true,101.98,99.61,101.98,78.66,510;0;0;0,time,60,-1,1,60.01,0,1.01,false,false,english,,normal,false,false,false,,1654455877000
6299e60597eb97c50c64a59b,,88.39,98.69,90.98,78.95,442;1;1;0,time,60,-1,2,60.01,0,38.33,false,false,english,,normal,false,false,false,,1654253061000
6299e57397eb97c50c64a2c1,,106.4,100,106.4,89.21,133;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1654252915000
6295a74397eb97c50ce67ed0,,106.33,100,106.33,85.23,133;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1653974851000
6294d68e97eb97c50c0c135f,,108,100,108,85.95,135;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1653921422000
6294d67b97eb97c50c0c12f1,,111.13,100,111.13,84.5,139;0;0;0,time,15,-1,1,15.01,0,6.01,false,false,english,,normal,false,false,false,,1653921403000
6293757daa6e79fc17d54476,,107.13,98.53,107.13,76.36,134;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1653831037000
6293603faa6e79fc17bf222f,,84.8,91.67,95.2,63.78,106;6;2;0,time,15,-1,0,15,1,0,false,false,english,,normal,false,false,false,,1653825599000
6293461caa6e79fc17a1b4b9,,103.93,99.24,103.93,75.45,130;0;0;0,time,15,-1,1,15.01,0,3.36,false,false,english,,normal,false,false,false,,1653818908000
6293457caa6e79fc17a1b1ec,,111.93,100,111.93,83.56,140;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1653818748000
6293452caa6e79fc17a1b070,,100.8,96.92,100.8,74.14,126;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1653818668000
629344e3aa6e79fc17a1af1d,,100,99.21,100,79.7,125;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1653818595000
629344d1aa6e79fc17a1aecd,,105.53,97.06,107.13,77.41,132;2;0;0,time,15,-1,2,15.01,0,2.24,false,false,english,,normal,false,false,false,,1653818577000
629344b7aa6e79fc17a1ae4b,,101.53,98.46,101.53,77.44,127;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1653818551000
62934456aa6e79fc17a1ac77,,112.72,100,112.72,83.16,141;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1653818454000
62934421aa6e79fc17a1ab81,,96,98.36,96,75.06,120;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1653818401000
62934402aa6e79fc179e0d21,,106.26,98.52,106.26,82.32,133;0;0;0,time,15,-1,5,15.02,0,19.38,false,false,english,,normal,false,false,false,,1653818370000
629343a4aa6e79fc179e0b76,,112,99.29,112,86.66,140;0;0;0,time,15,-1,1,15,0,1.25,false,false,english,,normal,false,false,false,,1653818276000
62934328aa6e79fc179e095b,,101.6,99.22,101.6,72.31,127;0;0;0,time,15,-1,1,15,0,10.03,false,false,english,,normal,false,false,false,,1653818152000
629342b4aa6e79fc179e075e,,103.06,99.24,103.06,77.97,129;0;0;0,time,15,-1,3,15.02,0,12.09,false,false,english,,normal,false,false,false,,1653818036000
62934224aa6e79fc179e04b8,,101.6,100,101.6,87.16,127;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1653817892000
62934204aa6e79fc179e041b,,112,100,112,85.54,140;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1653817860000
629341d7aa6e79fc179e033d,,104.73,98.5,104.73,85.81,131;0;0;0,time,15,-1,2,15.01,0,4.72,false,false,english,,normal,false,false,false,,1653817815000
6293415eaa6e79fc179e00e8,,103.13,100,103.13,85.41,129;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1653817694000
6293413aaa6e79fc179e004e,,93.6,89.21,110.4,75.25,117;10;2;0,time,15,-1,1,15,0,12.25,false,false,english,,normal,false,false,false,,1653817658000
62934109aa6e79fc179dff6f,,105.53,97.06,106.33,77.77,132;1;0;0,time,15,-1,5,15.01,0,15.6,false,false,english,,normal,false,false,false,,1653817609000
62934032aa6e79fc179a5d9b,,100.8,98.48,104.8,80.89,126;1;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1653817394000
628f91544e3b191a0495cb8d,,117.44,100,117.44,84.1,147;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1653576020000
628792e9f90d84081a6a3ccb,,98.33,97.62,98.33,81.66,123;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1653052137000
6287925ef90d84081a6a37da,,92,96.8,98.4,72.75,115;1;0;0,time,15,-1,2,15,0,11.14,false,false,english,,normal,false,false,false,,1653051998000
6281041694eda9c2c524a535,,86.4,93.44,94.4,63.85,108;2;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1652622358000
6281040394eda9c2c524a4c4,,111.13,99.3,113.52,81.16,139;1;0;0,time,15,-1,2,15.01,0,13.32,false,false,english,,normal,false,false,false,,1652622339000
628103d994eda9c2c5206712,,108.73,97.84,111.13,78.61,136;2;0;1,time,15,-1,1,15.01,0,10.41,false,false,english,,normal,false,false,false,,1652622297000
62712601cd2dd5da23558e0b,,89.8,97.02,93,75.54,449;6;0;2,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1651582465000
6271240ecd2dd5da23557c40,,85.59,97.09,86.99,69.09,428;3;0;1,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1651581966000
62712241cd2dd5da234c89c6,,93.57,98.55,95.77,76.17,468;1;0;2,time,60,-1,2,60.02,0,2.12,false,false,english,,normal,false,false,false,,1651581505000
626fdd2ecd2dd5da23126a6f,,89.59,94.42,99.18,72.58,448;15;1;1,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1651498286000
626fdcc2cd2dd5da2309885d,,109.6,100,109.6,85.66,137;0;0;0,time,15,-1,1,15,0,0.96,false,false,english,,normal,false,false,false,,1651498178000
626f9550cd2dd5da23566999,,110.25,99.28,110.25,80.91,138;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1651479888000
626f87f5cd2dd5da2332addb,,111.05,96.6,115.05,75.51,139;1;0;0,time,15,-1,2,15.02,0,15.15,false,false,english,,normal,false,false,false,,1651476469000
626f8645cd2dd5da2332a55c,,97.6,89.05,108,80.06,122;9;2;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1651476037000
626f8606cd2dd5da2332a435,,99.13,99.2,99.13,73.47,124;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1651475974000
626f858dcd2dd5da2332a1c8,,93.54,98.33,93.54,78.59,117;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1651475853000
626f857bcd2dd5da2332a16f,,95.2,97.54,95.2,76.3,119;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1651475835000
626f84fccd2dd5da232e7d02,,102.2,98.46,102.2,74.84,128;0;0;0,time,15,-1,0,15.03,0,0,false,false,english,,normal,false,false,false,,1651475708000
626f8454cd2dd5da2329bcbf,,106.4,99.25,106.4,72.74,133;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1651475540000
626ed162cd2dd5da2361ea14,,103.13,92.47,115.92,84.78,129;6;1;1,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1651429730000
626ed121cd2dd5da2361e887,true,117.52,100,117.52,89.33,147;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1651429665000
626eb967cd2dd5da232c2c66,,103.86,97.78,107.86,77.78,130;2;0;0,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1651423591000
6267b762a302669ecdd22e2e,,97.2,97.07,100.8,74.64,486;5;0;1,time,60,-1,9,60,0,94.36,false,false,english,,normal,false,false,false,,1650964322000
6267b6cba302669ecdd22abd,,93.28,94.32,100.67,75.14,467;11;7;1,time,60,-1,0,60.08,0,0,false,false,english,,normal,false,false,false,,1650964171000
6267b599a302669ecdd22368,,97.4,96.28,100.8,76.37,487;8;1;2,time,60,-1,15,60,0,140.51,false,false,english,,normal,false,false,false,,1650963865000
6267b3aca302669ecdc956f6,true,115.92,100,115.92,82.02,145;0;0;0,time,15,-1,2,15.01,0,13.09,false,false,english,,normal,false,false,false,,1650963372000
6267b383a302669ecdc95605,,88.68,97.46,93.48,67.23,111;0;1;0,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1650963331000
6267b36aa302669ecdc9556e,,115.2,100,115.2,83.51,144;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1650963306000
6267b356a302669ecdc954eb,,101.53,98.45,101.53,78.02,127;0;0;0,time,15,-1,3,15.01,0,11.03,false,false,english,,normal,false,false,false,,1650963286000
6267b2fba302669ecdc952ee,,94.4,98.39,98.4,73.7,118;1;0;0,time,15,-1,1,15,0,7.65,false,false,english,,normal,false,false,false,,1650963195000
6267b2dfa302669ecdc9524a,,99.2,97.78,106.4,75.32,124;1;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1650963167000
6267b2c9a302669ecdc951d1,,111.2,100,111.2,85.54,139;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1650963145000
6267b2b8a302669ecdc95172,,95.2,96.77,99.2,78.6,119;3;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1650963128000
6267b2a6a302669ecdc95102,,100.73,97.67,100.73,85.41,126;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1650963110000
6267b292a302669ecdc9507b,,107.13,100,107.13,85.57,134;0;0;0,time,15,-1,3,15.01,0,14.94,false,false,english,,normal,false,false,false,,1650963090000
6267b265a302669ecdc94f4c,,97.53,96.9,102.33,83.67,122;2;0;0,time,15,-1,4,15.01,0,21.83,false,false,english,,normal,false,false,false,,1650963045000
6267b207a302669ecdc94ce0,,91.94,98.35,95.14,75.85,115;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1650962951000
6267b1f4a302669ecdc94c85,,111.85,99.3,111.85,78.23,140;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1650962932000
6265968aa302669ecd790fbc,,98.4,98.4,99.2,78.68,123;1;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1650824842000
62659672a302669ecd790f30,,108.73,92.76,121.52,82.77,136;8;1;1,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1650824818000
62658876a302669ecd55cf38,,109.53,98.56,109.53,79.73,137;0;0;0,time,15,-1,2,15.01,0,2.55,false,false,english,,normal,false,false,false,,1650821238000
62658856a302669ecd55ce5e,,108.8,99.27,108.8,77.79,136;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1650821206000
62658844a302669ecd55cdf1,,98.4,96.24,104.8,77.87,123;2;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1650821188000
626183343b23f17a32caf229,,107.93,99.29,112.72,84.08,135;1;0;0,time,15,-1,1,15.01,0,4.62,false,false,english,,normal,false,false,false,,1650557748000
626177413b23f17a32a7b578,,110.25,100,110.25,83.07,138;0;0;0,time,15,-1,2,15.02,0,9.19,false,false,english,,normal,false,false,false,,1650554689000
626175cd3b23f17a32a7a6ca,,103.2,97.79,108.8,80.49,129;2;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1650554317000
626049263b23f17a32b61c72,,74.35,98.08,83.14,31.76,93;1;0;1,time,15,-1,0,15.01,4,0,false,false,english,,normal,false,false,false,,1650477350000
626048673b23f17a32b613e8,,109.53,100,109.53,85.66,137;0;0;0,time,15,-1,1,15.01,0,2.79,false,false,english,,normal,false,false,false,,1650477159000
626048193b23f17a32b610a8,,114.25,100,114.25,83.36,143;0;0;0,time,15,-1,1,15.02,0,11.04,false,false,english,,normal,false,false,false,,1650477081000
6260479f3b23f17a32b60b92,,98.07,99.19,98.07,77.28,123;0;0;0,time,15,-1,0,15.05,0,0,false,false,english,,normal,false,false,false,,1650476959000
626046763b23f17a32ad56d5,,99.73,98.43,99.73,76.04,125;0;0;0,time,15,-1,2,15.04,0,11.22,false,false,english,,normal,false,false,false,,1650476662000
625d9e953b23f17a32171016,true,99.6,98.04,100.6,69.12,498;1;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1650302613000
625d9e273b23f17a32170c32,true,96.89,97.61,98.29,75.59,969;4;0;2,time,120,-1,1,120.01,0,9.67,false,false,english,,normal,false,false,false,,1650302503000
625d9d7e3b23f17a321705ef,,95.28,99.43,95.28,75.67,523;0;0;0,words,100,-1,4,65.87,0,12.61,false,false,english,,normal,false,false,false,,1650302334000
625d9c383b23f17a320e5cb0,,96.1,98.5,96.1,76.75,523;0;0;0,words,100,-1,2,65.31,0,76.72,false,false,english,,normal,false,false,false,,1650302008000
625d9b813b23f17a320e564c,,94.4,97.54,94.4,74.26,118;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1650301825000
625d9b6c3b23f17a320e5583,,102.4,100,102.4,75.1,128;0;0;0,time,15,-1,1,15,0,3.45,false,false,english,,normal,false,false,false,,1650301804000
625d601a3b23f17a3279dbaf,,111.93,100,111.93,75.36,140;0;0;0,time,15,-1,1,15.01,0,3.87,false,false,english,,normal,false,false,false,,1650286618000
625d5fcb3b23f17a3279d934,,105.6,99.25,105.6,76.39,132;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1650286539000
625d5fa33b23f17a3279d80b,,98.33,97.69,103.13,82.29,123;1;0;0,time,15,-1,1,15.01,0,6.46,false,false,english,,normal,false,false,false,,1650286499000
625d5f5e3b23f17a3279d604,,97.53,99.19,97.53,73.21,122;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1650286430000
625d5f2c3b23f17a3279d476,,102.4,100,102.4,76.23,128;0;0;0,time,15,-1,1,15,0,12.36,false,false,english,,normal,false,false,false,,1650286380000
625d5e253b23f17a3279cc8a,,90.34,92.62,94.34,75.47,113;4;0;2,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1650286117000
625cfbfc3b23f17a32869f26,true,93.19,97.09,93.89,72.49,932;3;0;2,time,120,-1,5,120.01,0,101.23,false,false,english,,normal,false,false,false,,1650260988000
625cfa9b3b23f17a327dfbd0,,96.8,98.39,96.8,82.63,121;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1650260635000
625cfa7c3b23f17a327dfb1f,true,98.14,98.43,100.12,77.75,496;2;2;0,words,100,-1,0,60.65,0,0,false,false,english,,normal,false,false,false,,1650260604000
625ba1b23b23f17a322bad27,,83.83,96.43,83.83,71.43,54;0;0;0,words,10,-1,0,7.73,0,0,false,false,english,,normal,false,false,false,,1650172338000
625ba1a63b23f17a322bacf7,,111.9,97.92,111.9,56.14,47;0;0;0,words,10,-1,4,5.04,0,7.4,false,false,english,,normal,false,false,false,,1650172326000
625ba18f3b23f17a322bac8f,,89.55,98.04,89.55,74.89,50;0;0;0,words,10,-1,0,6.7,0,0,false,false,english,,normal,false,false,false,,1650172303000
625ba1853b23f17a322bac59,,87.2,98.21,87.2,65.82,109;0;0;0,time,15,-1,1,15,0,2.06,false,false,english,,normal,false,false,false,,1650172292000
625ba1553b23f17a322bab6d,,99.2,99.22,103.2,81.59,124;0;0;1,time,15,-1,1,15,0,13.86,false,false,english,,normal,false,false,false,,1650172245000
625b9f7c3b23f17a322ba25f,,96.74,99.18,96.74,77.17,121;0;0;0,time,15,-1,1,15.01,0,10.97,false,false,english,,normal,false,false,false,,1650171772000
625b9f5d3b23f17a322ba1bb,,84.69,96.36,84.69,73.34,106;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1650171741000
625b9f4b3b23f17a322ba151,,101.06,98.45,101.06,55.76,127;0;0;0,time,15,-1,0,15.08,0,0,false,false,english,,normal,false,false,false,,1650171723000
625aebfb3b23f17a3271df30,,100.67,94.2,109.45,83.54,126;4;1;0,time,15,-1,1,15.02,0,11.38,false,false,english,,normal,false,false,false,,1650125819000
625aeb573b23f17a3269445c,,105.53,99.25,105.53,82.11,132;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1650125655000
625aeb403b23f17a326943c9,,90.4,93.44,93.6,64.13,113;3;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1650125632000
62541ed3523acc3730f5d8ba,,99.87,100,99.87,85.69,125;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1649680083000
62541ec1523acc3730f5d81c,,97.53,96.9,101.53,69.74,122;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1649680065000
62541ea9523acc3730f5d76a,,99,94.7,105.39,78.76,124;5;1;0,time,15,-1,0,15.03,0,0,false,false,english,,normal,false,false,false,,1649680041000
62486564f6bb513458fe0d8b,,93.54,94.2,109.53,76.79,117;4;0;0,time,15,-1,1,15.01,0,10,false,false,english,,normal,false,false,false,,1648911716000
6248651bf6bb513458fe0b58,,108.8,100,108.8,83.17,136;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1648911643000
62486500f6bb513458fa2598,,88,95.69,88,71.49,110;0;0;0,time,15,-1,1,15,0,11.01,false,false,english,,normal,false,false,false,,1648911616000
624864dff6bb513458f5b25a,,99.13,97.66,99.13,73.67,124;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1648911583000
6241c2e79c08b645284cd336,,104,97.22,115.2,77.56,130;2;0;0,time,15,-1,1,15,0,1.57,false,false,english,,normal,false,false,false,,1648476903000
6241c2d29c08b64528486e88,,97.6,99.19,97.6,83.82,122;0;0;0,time,15,-1,5,15,0,25.71,false,false,english,,normal,false,false,false,,1648476882000
